Código FIPE,Modelo,Ano,Mês de Referência,Preço
002157-1,ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.,2018,maio de 2021 ,"R$ 56.353,00"
002156-3,ETIOS PLATINUM 1.5 Flex 16V 4p Aut.,2018,março de 2020 ,"R$ 51.061,00"
002156-3,ETIOS PLATINUM 1.5 Flex 16V 4p Aut.,2017,dezembro de 2021 ,"R$ 60.217,00"
002024-9,Corona GLi Mec,1996,agosto de 2021 ,"R$ 8.034,00"
002159-8,ETIOS READY! 1.5 Flex 16V 5p Aut.,2017,novembro de 2021 ,"R$ 55.242,00"
002135-0,ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.,2014,abril de 2021 ,"R$ 39.594,00"
002159-8,ETIOS READY! 1.5 Flex 16V 5p Aut.,2017,outubro de 2021 ,"R$ 54.576,00"
002162-8,ETIOS X Plus 1.5 Flex 16V 5p Aut.,2020,novembro de 2020 ,"R$ 55.458,00"
002154-7,ETIOS X 1.3 Flex 16V 5p Aut.,2019,setembro de 2020 ,"R$ 45.158,00"
002154-7,ETIOS X 1.3 Flex 16V 5p Aut.,2019,outubro de 2020 ,"R$ 45.761,00"
002162-8,ETIOS X Plus 1.5 Flex 16V 5p Aut.,2020,agosto de 2020 ,"R$ 54.201,00"
002164-4,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,2020,agosto de 2021 ,"R$ 64.207,00"
002122-9,ETIOS X 1.3 Flex 16V 5p Mec.,2019,novembro de 2020 ,"R$ 39.795,00"
002162-8,ETIOS X Plus 1.5 Flex 16V 5p Aut.,2020,setembro de 2020 ,"R$ 54.316,00"
002164-4,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,2019,julho de 2021 ,"R$ 60.217,00"
002124-5,ETIOS XLS 1.5 Flex 16V 5p Mec.,2017,dezembro de 2020 ,"R$ 42.897,00"
002162-8,ETIOS X Plus 1.5 Flex 16V 5p Aut.,2019,outubro de 2020 ,"R$ 50.291,00"
002164-4,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,2019,maio de 2021 ,"R$ 58.886,00"
002165-2,ETIOS X Plus Sedan 1.5 Flex 16V 4p Mec.,2019,setembro de 2021 ,"R$ 61.661,00"
002164-4,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,2019,março de 2021 ,"R$ 54.280,00"
002153-9,ETIOS X Sedan 1.5 Flex 16V 4p Aut.,2019,junho de 2021 ,"R$ 57.090,00"
002164-4,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,2019,abril de 2021 ,"R$ 57.809,00"
002164-4,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,2019,janeiro de 2021 ,"R$ 53.368,00"
002165-2,ETIOS X Plus Sedan 1.5 Flex 16V 4p Mec.,2019,junho de 2021 ,"R$ 57.125,00"
002125-3,ETIOS X Sedan 1.5 Flex 16V 4p Mec.,2019,setembro de 2020 ,"R$ 43.737,00"
002153-9,ETIOS X Sedan 1.5 Flex 16V 4p Aut.,2019,dezembro de 2020 ,"R$ 50.581,00"
002165-2,ETIOS X Plus Sedan 1.5 Flex 16V 4p Mec.,2019,julho de 2021 ,"R$ 57.854,00"
002127-0,ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.,2017,julho de 2020 ,"R$ 43.293,00"
002152-0,ETIOS XS 1.5 Flex 16V 5p Aut.,2018,janeiro de 2021 ,"R$ 47.037,00"
002152-0,ETIOS XS 1.5 Flex 16V 5p Aut.,2018,dezembro de 2020 ,"R$ 46.521,00"
002123-7,ETIOS XS  1.3 Flex 16V 5p Mec.,2014,junho de 2021 ,"R$ 35.136,00"
002149-0,ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.,2018,julho de 2020 ,"R$ 48.297,00"
002149-0,ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.,2017,junho de 2020 ,"R$ 45.867,00"
002153-9,ETIOS X Sedan 1.5 Flex 16V 4p Aut.,2018,julho de 2021 ,"R$ 53.421,00"
002152-0,ETIOS XS 1.5 Flex 16V 5p Aut.,2018,outubro de 2020 ,"R$ 45.383,00"
002152-0,ETIOS XS 1.5 Flex 16V 5p Aut.,2018,julho de 2020 ,"R$ 45.455,00"
002132-6,ETIOS XS 1.5 Flex 16V 5p Mec.,2018,abril de 2021 ,"R$ 44.694,00"
002152-0,ETIOS XS 1.5 Flex 16V 5p Aut.,2018,setembro de 2020 ,"R$ 44.957,00"
002152-0,ETIOS XS 1.5 Flex 16V 5p Aut.,2017,agosto de 2020 ,"R$ 41.967,00"
002127-0,ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.,2015,janeiro de 2021 ,"R$ 35.614,00"
002132-6,ETIOS XS 1.5 Flex 16V 5p Mec.,2018,março de 2021 ,"R$ 42.794,00"
002132-6,ETIOS XS 1.5 Flex 16V 5p Mec.,2018,fevereiro de 2021 ,"R$ 42.119,00"
002132-6,ETIOS XS 1.5 Flex 16V 5p Mec.,2018,janeiro de 2021 ,"R$ 41.740,00"
002150-4,ETIOS XLS 1.5 Flex 5p Aut.,2017,abril de 2021 ,"R$ 49.750,00"
002153-9,ETIOS X Sedan 1.5 Flex 16V 4p Aut.,2018,janeiro de 2021 ,"R$ 47.223,00"
002132-6,ETIOS XS 1.5 Flex 16V 5p Mec.,2017,dezembro de 2020 ,"R$ 39.546,00"
002151-2,ETIOS XS Sedan 1.5 Flex 16V 4p Aut.,2017,novembro de 2021 ,"R$ 52.996,00"
002153-9,ETIOS X Sedan 1.5 Flex 16V 4p Aut.,2017,março de 2021 ,"R$ 43.618,00"
002127-0,ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.,2015,outubro de 2020 ,"R$ 33.444,00"
002124-5,ETIOS XLS 1.5 Flex 16V 5p Mec.,2014,novembro de 2020 ,"R$ 31.929,00"
002124-5,ETIOS XLS 1.5 Flex 16V 5p Mec.,2013,janeiro de 2021 ,"R$ 30.736,00"
002128-8,Hilux CD 4x4 2.7 16V Flex Mec.,2015,julho de 2021 ,"R$ 77.149,00"
002014-1,Hilux CD 4x2 2.4 Diesel,1998,setembro de 2021 ,"R$ 28.677,00"
002014-1,Hilux CD 4x2 2.4 Diesel,1998,junho de 2021 ,"R$ 27.435,00"
002030-3,Hilux 4x2 2.4 Diesel,1996,março de 2020 ,"R$ 16.193,00"
002125-3,ETIOS X Sedan 1.5 Flex 16V 4p Mec.,2017,agosto de 2020 ,"R$ 36.997,00"
002014-1,Hilux CD 4x2 2.4 Diesel,1998,maio de 2021 ,"R$ 27.033,00"
002126-1,ETIOS XS Sedan1.5 Flex 16V 4p Mec.,2017,junho de 2021 ,"R$ 45.247,00"
002128-8,Hilux CD 4x4 2.7 16V Flex Mec.,2015,junho de 2021 ,"R$ 76.019,00"
002014-1,Hilux CD 4x2 2.4 Diesel,1998,abril de 2021 ,"R$ 27.071,00"
002015-0,Hilux CD 4x4 2.8 Diesel Mec.,32000,dezembro de 2021 ,"R$ 235.422,00"
002030-3,Hilux 4x2 2.4 Diesel,1995,abril de 2020 ,"R$ 15.649,00"
002087-7,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,2011,julho de 2020 ,"R$ 64.846,00"
002030-3,Hilux 4x2 2.4 Diesel,1994,setembro de 2021 ,"R$ 14.629,00"
002087-7,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,2011,agosto de 2020 ,"R$ 66.207,00"
002126-1,ETIOS XS Sedan1.5 Flex 16V 4p Mec.,2016,março de 2021 ,"R$ 38.235,00"
002030-3,Hilux 4x2 2.4 Diesel,1994,maio de 2020 ,"R$ 14.280,00"
002126-1,ETIOS XS Sedan1.5 Flex 16V 4p Mec.,2016,abril de 2021 ,"R$ 39.587,00"
002128-8,Hilux CD 4x4 2.7 16V Flex Mec.,2014,abril de 2021 ,"R$ 65.235,00"
002128-8,Hilux CD 4x4 2.7 16V Flex Mec.,2014,maio de 2021 ,"R$ 64.752,00"
002014-1,Hilux CD 4x2 2.4 Diesel,1996,agosto de 2021 ,"R$ 20.053,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2014,março de 2021 ,"R$ 90.563,00"
002087-7,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,2010,maio de 2020 ,"R$ 60.021,00"
002088-5,Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,2011,setembro de 2020 ,"R$ 66.627,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2014,setembro de 2020 ,"R$ 84.386,00"
002087-7,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,2009,junho de 2020 ,"R$ 58.526,00"
002088-5,Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,2011,agosto de 2020 ,"R$ 67.161,00"
002087-7,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,2010,março de 2020 ,"R$ 61.272,00"
002125-3,ETIOS X Sedan 1.5 Flex 16V 4p Mec.,2015,junho de 2020 ,"R$ 33.122,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2014,dezembro de 2020 ,"R$ 87.497,00"
002015-0,Hilux CD 4x4 2.8 Diesel Mec.,2020,outubro de 2021 ,"R$ 181.206,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2013,outubro de 2020 ,"R$ 80.872,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2014,fevereiro de 2021 ,"R$ 88.331,00"
002068-0,Hilux CD DX 4x2 2.7 16V 142cv,2002,agosto de 2020 ,"R$ 23.022,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2013,junho de 2020 ,"R$ 79.671,00"
002033-8,Hilux CD DLX 4x4 2.8 Diesel,1999,dezembro de 2021 ,"R$ 40.759,00"
002033-8,Hilux CD DLX 4x4 2.8 Diesel,2000,fevereiro de 2020 ,"R$ 35.451,00"
002015-0,Hilux CD 4x4 2.8 Diesel Mec.,2020,agosto de 2021 ,"R$ 177.045,00"
002033-8,Hilux CD DLX 4x4 2.8 Diesel,2000,março de 2020 ,"R$ 36.301,00"
002075-3,Hilux CD DX 4x4 3.0 8V 90cv Diesel,2005,agosto de 2021 ,"R$ 46.244,00"
002075-3,Hilux CD DX 4x4 3.0 8V 90cv Diesel,2005,setembro de 2021 ,"R$ 46.931,00"
002177-6,Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.,32000,julho de 2020 ,"R$ 215.735,00"
002177-6,Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.,32000,setembro de 2020 ,"R$ 223.120,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2013,janeiro de 2021 ,"R$ 85.814,00"
002177-6,Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.,32000,agosto de 2020 ,"R$ 220.493,00"
002033-8,Hilux CD DLX 4x4 2.8 Diesel,1999,abril de 2020 ,"R$ 34.012,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2012,novembro de 2020 ,"R$ 78.450,00"
002033-8,Hilux CD DLX 4x4 2.8 Diesel,1999,novembro de 2021 ,"R$ 40.618,00"
002137-7,Hilux CD Limited 4x4 3.0 TDI Diesel Aut.,2015,maio de 2020 ,"R$ 116.531,00"
002119-9,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2012,agosto de 2020 ,"R$ 77.752,00"
002015-0,Hilux CD 4x4 2.8 Diesel Mec.,2018,novembro de 2021 ,"R$ 162.140,00"
002075-3,Hilux CD DX 4x4 3.0 8V 90cv Diesel,2003,dezembro de 2021 ,"R$ 42.757,00"
002075-3,Hilux CD DX 4x4 3.0 8V 90cv Diesel,2003,outubro de 2021 ,"R$ 42.461,00"
002088-5,Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,2009,julho de 2020 ,"R$ 60.857,00"
002033-8,Hilux CD DLX 4x4 2.8 Diesel,1998,outubro de 2021 ,"R$ 38.640,00"
002110-5,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2020,maio de 2020 ,"R$ 113.438,00"
002033-8,Hilux CD DLX 4x4 2.8 Diesel,1998,janeiro de 2020 ,"R$ 31.731,00"
002110-5,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2020,abril de 2020 ,"R$ 114.215,00"
002110-5,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2020,março de 2020 ,"R$ 112.560,00"
002090-7,Hilux CD SR D4-D 4x4 3.0  TDI Dies.,2015,fevereiro de 2021 ,"R$ 93.401,00"
002110-5,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2019,janeiro de 2020 ,"R$ 106.356,00"
002104-0,Hilux CD SR 4x2 2.7 16V/2.7 Flex Mec.,2019,outubro de 2021 ,"R$ 133.408,00"
002076-1,Hilux CD SR 4x4 3.0 8V 90cv Diesel,2004,maio de 2021 ,"R$ 45.306,00"
002089-3,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2010,maio de 2021 ,"R$ 72.602,00"
002089-3,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2009,junho de 2021 ,"R$ 71.282,00"
002089-3,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2010,abril de 2021 ,"R$ 69.145,00"
002076-1,Hilux CD SR 4x4 3.0 8V 90cv Diesel,2004,junho de 2021 ,"R$ 46.000,00"
002077-0,Hilux CD SR 4x4 3.0 8V 116cv TB Diesel,2003,novembro de 2021 ,"R$ 51.125,00"
002104-0,Hilux CD SR 4x2 2.7 16V/2.7 Flex Mec.,2018,janeiro de 2020 ,"R$ 96.225,00"
002177-6,Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.,2019,março de 2021 ,"R$ 200.548,00"
002015-0,Hilux CD 4x4 2.8 Diesel Mec.,2017,julho de 2021 ,"R$ 144.686,00"
002089-3,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2009,março de 2021 ,"R$ 63.854,00"
002076-1,Hilux CD SR 4x4 3.0 8V 90cv Diesel,2004,abril de 2021 ,"R$ 44.205,00"
002076-1,Hilux CD SR 4x4 3.0 8V 90cv Diesel,2004,março de 2021 ,"R$ 43.652,00"
002089-3,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2009,fevereiro de 2021 ,"R$ 63.664,00"
002090-7,Hilux CD SR D4-D 4x4 3.0  TDI Dies.,2014,janeiro de 2021 ,"R$ 88.890,00"
002089-3,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2009,janeiro de 2021 ,"R$ 64.010,00"
002142-3,Hilux CD SR 4x4 2.8 TDI Diesel Aut.,2021,novembro de 2021 ,"R$ 236.222,00"
002090-7,Hilux CD SR D4-D 4x4 3.0  TDI Dies.,2014,dezembro de 2020 ,"R$ 88.598,00"
002116-4,Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.,2014,março de 2021 ,"R$ 97.230,00"
002104-0,Hilux CD SR 4x2 2.7 16V/2.7 Flex Mec.,2009,novembro de 2021 ,"R$ 69.557,00"
002041-9,Hilux CD SR5 4x4 2.8 Diesel,2000,novembro de 2020 ,"R$ 39.744,00"
002041-9,Hilux CD SR5 4x4 2.8 Diesel,2000,outubro de 2020 ,"R$ 38.965,00"
002116-4,Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.,2014,fevereiro de 2021 ,"R$ 96.449,00"
002142-3,Hilux CD SR 4x4 2.8 TDI Diesel Aut.,2019,agosto de 2021 ,"R$ 197.489,00"
002136-9,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,2020,agosto de 2020 ,"R$ 119.955,00"
002116-4,Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.,2013,janeiro de 2021 ,"R$ 93.997,00"
002041-9,Hilux CD SR5 4x4 2.8 Diesel,2000,setembro de 2020 ,"R$ 38.562,00"
002136-9,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,2020,setembro de 2020 ,"R$ 119.055,00"
002143-1,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,32000,julho de 2021 ,"R$ 248.151,00"
002091-5,Hilux CD SRV D4-D 4x2 3.0 163cv TDI Dies,2011,janeiro de 2021 ,"R$ 83.900,00"
002136-9,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,2020,julho de 2020 ,"R$ 118.382,00"
002073-7,Hilux CD SRV 4x2 3.0 8V 90cv Diesel,2003,julho de 2020 ,"R$ 41.237,00"
002078-8,Hilux CD SRV 4x4 3.0 8V 116cv TB Diesel,2004,julho de 2020 ,"R$ 48.652,00"
002091-5,Hilux CD SRV D4-D 4x2 3.0 163cv TDI Dies,2011,janeiro de 2020 ,"R$ 78.078,00"
002073-7,Hilux CD SRV 4x2 3.0 8V 90cv Diesel,2004,março de 2020 ,"R$ 42.512,00"
002136-9,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,2019,junho de 2020 ,"R$ 115.148,00"
002041-9,Hilux CD SR5 4x4 2.8 Diesel,1999,agosto de 2020 ,"R$ 35.697,00"
002073-7,Hilux CD SRV 4x2 3.0 8V 90cv Diesel,2004,abril de 2020 ,"R$ 42.044,00"
002136-9,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,2019,abril de 2020 ,"R$ 115.787,00"
002116-4,Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.,2012,dezembro de 2020 ,"R$ 90.652,00"
002136-9,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,2019,outubro de 2020 ,"R$ 117.361,00"
002110-5,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2014,dezembro de 2021 ,"R$ 100.626,00"
002090-7,Hilux CD SR D4-D 4x4 3.0  TDI Dies.,2011,março de 2021 ,"R$ 76.249,00"
002145-8,Hilux Chassi 4x4 2.8 TDI Diesel Mec.,32000,agosto de 2021 ,"R$ 193.486,00"
002114-8,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,2018,julho de 2020 ,"R$ 112.334,00"
002089-3,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2006,agosto de 2020 ,"R$ 57.876,00"
002114-8,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,2019,abril de 2020 ,"R$ 128.900,00"
002114-8,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,2018,setembro de 2021 ,"R$ 157.738,00"
002091-5,Hilux CD SRV D4-D 4x2 3.0 163cv TDI Dies,2009,dezembro de 2020 ,"R$ 73.383,00"
002015-0,Hilux CD 4x4 2.8 Diesel Mec.,1995,abril de 2021 ,"R$ 24.215,00"
002114-8,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,2019,maio de 2020 ,"R$ 125.818,00"
002078-8,Hilux CD SRV 4x4 3.0 8V 116cv TB Diesel,2003,junho de 2020 ,"R$ 46.148,00"
002143-1,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,2020,julho de 2020 ,"R$ 167.958,00"
002073-7,Hilux CD SRV 4x2 3.0 8V 90cv Diesel,2002,fevereiro de 2020 ,"R$ 38.814,00"
002118-0,Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.,2015,julho de 2020 ,"R$ 76.983,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2012,junho de 2020 ,"R$ 49.820,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2012,novembro de 2021 ,"R$ 50.779,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2012,outubro de 2021 ,"R$ 50.603,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2011,julho de 2020 ,"R$ 43.424,00"
002092-3,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,2013,setembro de 2020 ,"R$ 97.381,00"
002092-3,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,2013,outubro de 2020 ,"R$ 98.067,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2012,maio de 2020 ,"R$ 50.096,00"
002091-5,Hilux CD SRV D4-D 4x2 3.0 163cv TDI Dies,2009,setembro de 2020 ,"R$ 67.053,00"
002078-8,Hilux CD SRV 4x4 3.0 8V 116cv TB Diesel,2002,maio de 2020 ,"R$ 41.132,00"
002092-3,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,2013,maio de 2020 ,"R$ 97.485,00"
002093-1,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2013,dezembro de 2020 ,"R$ 104.595,00"
002118-0,Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.,2014,junho de 2020 ,"R$ 63.230,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2011,abril de 2020 ,"R$ 44.039,00"
002143-1,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,2019,junho de 2020 ,"R$ 160.985,00"
002144-0,Hilux CS 4x4 2.8 TDI Diesel Mec.,32000,dezembro de 2020 ,"R$ 166.612,00"
002144-0,Hilux CS 4x4 2.8 TDI Diesel Mec.,32000,novembro de 2020 ,"R$ 156.918,00"
002141-5,Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,2021,junho de 2021 ,"R$ 256.127,00"
002118-0,Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.,2014,maio de 2020 ,"R$ 62.032,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2011,março de 2020 ,"R$ 44.247,00"
002094-0,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2011,fevereiro de 2020 ,"R$ 44.456,00"
002136-9,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,2015,maio de 2020 ,"R$ 77.425,00"
002093-1,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2012,janeiro de 2021 ,"R$ 99.612,00"
002141-5,Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,2021,julho de 2021 ,"R$ 260.630,00"
002092-3,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,2012,agosto de 2020 ,"R$ 93.003,00"
002118-0,Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.,2014,abril de 2020 ,"R$ 61.169,00"
002118-0,Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.,2014,março de 2020 ,"R$ 61.594,00"
002085-0,Hilux CS D4-D 4x2 2.5 16V 102cv TB Dies.,2010,janeiro de 2021 ,"R$ 51.338,00"
002114-8,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,2014,agosto de 2021 ,"R$ 99.730,00"
002092-3,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,2011,dezembro de 2020 ,"R$ 83.686,00"
002145-8,Hilux Chassi 4x4 2.8 TDI Diesel Mec.,2020,setembro de 2021 ,"R$ 148.055,00"
002085-0,Hilux CS D4-D 4x2 2.5 16V 102cv TB Dies.,2010,dezembro de 2020 ,"R$ 51.560,00"
002117-2,Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.,2015,abril de 2020 ,"R$ 83.663,00"
002047-8,Hilux CS DLX 4x2 2.8 Diesel,1999,agosto de 2020 ,"R$ 22.483,00"
002048-6,Hilux CS DLX 4x4 2.8 Diesel,1999,outubro de 2020 ,"R$ 23.664,00"
002067-2,Hilux CS DX 4x2 2.7 16V 142cv,2003,maio de 2020 ,"R$ 25.301,00"
002114-8,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,2014,junho de 2020 ,"R$ 77.897,00"
002047-8,Hilux CS DLX 4x2 2.8 Diesel,1998,setembro de 2020 ,"R$ 21.665,00"
002067-2,Hilux CS DX 4x2 2.7 16V 142cv,2003,abril de 2020 ,"R$ 26.019,00"
002048-6,Hilux CS DLX 4x4 2.8 Diesel,1999,julho de 2020 ,"R$ 23.757,00"
002144-0,Hilux CS 4x4 2.8 TDI Diesel Mec.,2020,outubro de 2020 ,"R$ 123.894,00"
002070-2,Hilux CS DX 4x2 3.0 8V 90cv Diesel,2005,dezembro de 2021 ,"R$ 30.140,00"
002117-2,Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.,2014,junho de 2020 ,"R$ 79.226,00"
002086-9,Hilux CS D4-D 4x4 2.5 16V 102cv TB Dies.,2010,outubro de 2020 ,"R$ 60.878,00"
002070-2,Hilux CS DX 4x2 3.0 8V 90cv Diesel,2005,novembro de 2021 ,"R$ 30.036,00"
002070-2,Hilux CS DX 4x2 3.0 8V 90cv Diesel,2005,setembro de 2020 ,"R$ 28.297,00"
002074-5,Hilux CS DX 4x4 3.0 8V 90cv Diesel,2005,setembro de 2020 ,"R$ 35.021,00"
002074-5,Hilux CS DX 4x4 3.0 8V 90cv Diesel,2005,junho de 2020 ,"R$ 34.560,00"
002070-2,Hilux CS DX 4x2 3.0 8V 90cv Diesel,2005,julho de 2020 ,"R$ 28.423,00"
002074-5,Hilux CS DX 4x4 3.0 8V 90cv Diesel,2005,maio de 2020 ,"R$ 34.658,00"
002071-0,Hilux CS SRV 4x2 2.7 16V 142cv,2002,dezembro de 2020 ,"R$ 17.185,00"
002040-0,Hilux CS SR5 4x4 2.8 Diesel,2001,abril de 2020 ,"R$ 31.996,00"
002040-0,Hilux CS SR5 4x4 2.8 Diesel,2001,março de 2020 ,"R$ 32.077,00"
002064-8,Hilux SW4 2.7 16V,2000,setembro de 2020 ,"R$ 27.121,00"
002085-0,Hilux CS D4-D 4x2 2.5 16V 102cv TB Dies.,2008,novembro de 2020 ,"R$ 43.894,00"
002117-2,Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.,2013,maio de 2020 ,"R$ 77.614,00"
002064-8,Hilux SW4 2.7 16V,2000,agosto de 2020 ,"R$ 27.160,00"
002074-5,Hilux CS DX 4x4 3.0 8V 90cv Diesel,2004,agosto de 2020 ,"R$ 34.020,00"
002086-9,Hilux CS D4-D 4x4 2.5 16V 102cv TB Dies.,2009,fevereiro de 2021 ,"R$ 56.524,00"
002143-1,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,2016,março de 2020 ,"R$ 133.362,00"
002086-9,Hilux CS D4-D 4x4 2.5 16V 102cv TB Dies.,2009,janeiro de 2021 ,"R$ 54.616,00"
002092-3,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,2008,janeiro de 2021 ,"R$ 71.854,00"
002019-2,Hilux SW4 3.4 V6,2000,junho de 2020 ,"R$ 30.921,00"
002019-2,Hilux SW4 3.4 V6,2000,julho de 2020 ,"R$ 30.871,00"
002064-8,Hilux SW4 2.7 16V,1999,maio de 2020 ,"R$ 25.166,00"
002017-6,Hilux SW4 4x4 2.4 8V,1995,setembro de 2020 ,"R$ 16.785,00"
002064-8,Hilux SW4 2.7 16V,1999,abril de 2020 ,"R$ 25.199,00"
002019-2,Hilux SW4 3.4 V6,2000,maio de 2020 ,"R$ 30.971,00"
002017-6,Hilux SW4 4x4 2.4 8V,1995,agosto de 2020 ,"R$ 16.985,00"
002051-6,Hilux SW4 4x4 3.0 12V V6,1996,maio de 2020 ,"R$ 16.983,00"
002051-6,Hilux SW4 4x4 3.0 12V V6,1996,abril de 2020 ,"R$ 17.002,00"
002018-4,Hilux SW4 4x4 2.8 Diesel,1996,fevereiro de 2020 ,"R$ 31.257,00"
002019-2,Hilux SW4 3.4 V6,2000,março de 2020 ,"R$ 31.470,00"
002064-8,Hilux SW4 2.7 16V,1999,março de 2020 ,"R$ 25.232,00"
002017-6,Hilux SW4 4x4 2.4 8V,1995,julho de 2020 ,"R$ 16.652,00"
002018-4,Hilux SW4 4x4 2.8 Diesel,1995,janeiro de 2020 ,"R$ 30.120,00"
002017-6,Hilux SW4 4x4 2.4 8V,1995,abril de 2020 ,"R$ 16.120,00"
002019-2,Hilux SW4 3.4 V6,2000,abril de 2020 ,"R$ 31.021,00"
