Código FIPE,Modelo,Ano,Mês de Referência,Preço
508037-1,VOLARE ESCOLAR V8L MÉDIO (diesel)(E5),32000,outubro de 2021 ,"R$ 327.333,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2016,julho de 2020 ,"R$ 126.075,00"
508069-0,VOLARE CINCO ESCOLAR (diesel)(E5),2018,dezembro de 2020 ,"R$ 136.148,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2015,dezembro de 2020 ,"R$ 116.320,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2015,janeiro de 2020 ,"R$ 123.148,00"
508069-0,VOLARE CINCO ESCOLAR (diesel)(E5),2017,abril de 2020 ,"R$ 134.288,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2014,outubro de 2020 ,"R$ 104.483,00"
508039-8,VOLARE ESCOLAR V8L 4x4 (diesel)(E5),2021,março de 2021 ,"R$ 296.365,00"
508069-0,VOLARE CINCO ESCOLAR (diesel)(E5),2017,julho de 2020 ,"R$ 133.309,00"
508039-8,VOLARE ESCOLAR V8L 4x4 (diesel)(E5),2021,junho de 2021 ,"R$ 304.758,00"
508069-0,VOLARE CINCO ESCOLAR (diesel)(E5),2017,janeiro de 2020 ,"R$ 135.328,00"
508069-0,VOLARE CINCO ESCOLAR (diesel)(E5),2017,maio de 2021 ,"R$ 130.414,00"
508039-8,VOLARE ESCOLAR V8L 4x4 (diesel)(E5),2021,outubro de 2021 ,"R$ 316.010,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2014,junho de 2021 ,"R$ 102.144,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2014,fevereiro de 2020 ,"R$ 109.564,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2014,agosto de 2020 ,"R$ 105.675,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2021,outubro de 2020 ,"R$ 233.659,00"
508069-0,VOLARE CINCO ESCOLAR (diesel)(E5),2016,novembro de 2021 ,"R$ 132.111,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2014,maio de 2020 ,"R$ 107.569,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2020,março de 2020 ,"R$ 217.719,00"
508069-0,VOLARE CINCO ESCOLAR (diesel)(E5),2016,agosto de 2021 ,"R$ 129.254,00"
508035-5,VOLARE ESCOLAR V6L (diesel)(E5),2014,março de 2021 ,"R$ 101.680,00"
508031-2,VOLARE ESCOLAR W7 (diesel)(E5),2017,novembro de 2020 ,"R$ 141.672,00"
508030-4,VOLARE ESCOLAR W6 (diesel)(E5),2016,julho de 2020 ,"R$ 128.729,00"
508030-4,VOLARE ESCOLAR W6 (diesel)(E5),2016,junho de 2021 ,"R$ 127.039,00"
508033-9,VOLARE ESCOLAR W9/DW9 (diesel)(E5),32000,dezembro de 2021 ,"R$ 390.140,00"
508037-1,VOLARE ESCOLAR V8L MÉDIO (diesel)(E5),2020,agosto de 2020 ,"R$ 210.867,00"
508031-2,VOLARE ESCOLAR W7 (diesel)(E5),2016,dezembro de 2020 ,"R$ 135.489,00"
508037-1,VOLARE ESCOLAR V8L MÉDIO (diesel)(E5),2020,maio de 2021 ,"R$ 201.786,00"
508032-0,VOLARE ESCOLAR W8 (diesel)(E5),2017,outubro de 2021 ,"R$ 161.801,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2019,agosto de 2020 ,"R$ 195.473,00"
508030-4,VOLARE ESCOLAR W6 (diesel)(E5),2015,agosto de 2021 ,"R$ 122.338,00"
508074-6,VOLARE ESCOLAR V9L (diesel)(E5),2020,março de 2021 ,"R$ 231.282,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2019,janeiro de 2020 ,"R$ 200.756,00"
508039-8,VOLARE ESCOLAR V8L 4x4 (diesel)(E5),2019,novembro de 2021 ,"R$ 250.575,00"
508032-0,VOLARE ESCOLAR W8 (diesel)(E5),2016,dezembro de 2021 ,"R$ 148.684,00"
508032-0,VOLARE ESCOLAR W8 (diesel)(E5),2017,junho de 2020 ,"R$ 153.729,00"
508032-0,VOLARE ESCOLAR W8 (diesel)(E5),2017,março de 2020 ,"R$ 156.154,00"
508030-4,VOLARE ESCOLAR W6 (diesel)(E5),2014,dezembro de 2021 ,"R$ 109.484,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2019,julho de 2020 ,"R$ 196.160,00"
508033-9,VOLARE ESCOLAR W9/DW9 (diesel)(E5),2021,setembro de 2020 ,"R$ 256.427,00"
508034-7,VOLARE ESCOLAR W-L (diesel)(E5),2022,dezembro de 2021 ,"R$ 322.965,00"
508030-4,VOLARE ESCOLAR W6 (diesel)(E5),2014,maio de 2021 ,"R$ 102.081,00"
508039-8,VOLARE ESCOLAR V8L 4x4 (diesel)(E5),2018,setembro de 2021 ,"R$ 212.368,00"
508074-6,VOLARE ESCOLAR V9L (diesel)(E5),2019,setembro de 2021 ,"R$ 199.549,00"
508030-4,VOLARE ESCOLAR W6 (diesel)(E5),2014,julho de 2021 ,"R$ 105.166,00"
508034-7,VOLARE ESCOLAR W-L (diesel)(E5),2021,novembro de 2021 ,"R$ 294.830,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2018,fevereiro de 2020 ,"R$ 182.329,00"
508034-7,VOLARE ESCOLAR W-L (diesel)(E5),2021,outubro de 2021 ,"R$ 293.802,00"
508012-6,VOLARE ESCOLARBUS/LOTAÇÃO V5 (dies.)(E5),2014,abril de 2020 ,"R$ 104.013,00"
508023-1,VOLARE ESCOLAR/LOT. W7 FLY (dies.)(E5),2013,fevereiro de 2020 ,"R$ 125.874,00"
508027-4,VOLARE ESCOLARBUS 4x4 V8 (diesel)(E5),2013,agosto de 2020 ,"R$ 119.843,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2018,novembro de 2020 ,"R$ 178.675,00"
508017-7,VOLARE EXECUTIVE V5 (diesel)(E5),2014,agosto de 2020 ,"R$ 102.223,00"
508038-0,VOLARE ESCOLAR V8L LONGO (diesel)(E5),2017,junho de 2020 ,"R$ 151.414,00"
508015-0,VOLARE ESCOLAR/LOT. W8 FLY (dies.)(E5),2013,setembro de 2021 ,"R$ 137.798,00"
508027-4,VOLARE ESCOLARBUS 4x4 V8 (diesel)(E5),2013,setembro de 2020 ,"R$ 118.944,00"
508012-6,VOLARE ESCOLARBUS/LOTAÇÃO V5 (dies.)(E5),2013,setembro de 2020 ,"R$ 97.849,00"
508015-0,VOLARE ESCOLAR/LOT. W8 FLY (dies.)(E5),2012,agosto de 2021 ,"R$ 128.438,00"
508034-7,VOLARE ESCOLAR W-L (diesel)(E5),2020,maio de 2021 ,"R$ 249.628,00"
508028-2,VOLARE EXECUTIVE W6 FLY (diesel) (E5),2014,outubro de 2020 ,"R$ 103.713,00"
508019-3,VOLARE EXECUTIVE V8 (diesel)(E5),2014,abril de 2020 ,"R$ 127.998,00"
508017-7,VOLARE EXECUTIVE V5 (diesel)(E5),2014,janeiro de 2020 ,"R$ 106.293,00"
508012-6,VOLARE ESCOLARBUS/LOTAÇÃO V5 (dies.)(E5),2012,agosto de 2020 ,"R$ 94.003,00"
508017-7,VOLARE EXECUTIVE V5 (diesel)(E5),2013,março de 2020 ,"R$ 98.766,00"
508019-3,VOLARE EXECUTIVE V8 (diesel)(E5),2014,março de 2020 ,"R$ 128.216,00"
508015-0,VOLARE ESCOLAR/LOT. W8 FLY (dies.)(E5),2012,maio de 2021 ,"R$ 122.828,00"
508014-2,VOLARE ESCOLARBUS/LOTAÇÃO V8 (dies.)(E5),2012,agosto de 2021 ,"R$ 101.519,00"
508014-2,VOLARE ESCOLARBUS/LOTAÇÃO V8 (dies.)(E5),2013,março de 2020 ,"R$ 108.566,00"
508012-6,VOLARE ESCOLARBUS/LOTAÇÃO V5 (dies.)(E5),2012,julho de 2020 ,"R$ 94.409,00"
508017-7,VOLARE EXECUTIVE V5 (diesel)(E5),2012,outubro de 2020 ,"R$ 91.360,00"
508017-7,VOLARE EXECUTIVE V5 (diesel)(E5),2013,abril de 2020 ,"R$ 98.291,00"
508017-7,VOLARE EXECUTIVE V5 (diesel)(E5),2012,julho de 2020 ,"R$ 92.457,00"
508017-7,VOLARE EXECUTIVE V5 (diesel)(E5),2012,maio de 2020 ,"R$ 93.221,00"
508021-5,VOLARE EXECUTIVE W9/DW9 FLY (diesel)(E5),2014,novembro de 2020 ,"R$ 144.265,00"
508025-8,VOLARE EXECUTIVE WL FLY (diesel)(E5),2014,agosto de 2020 ,"R$ 185.866,00"
508033-9,VOLARE ESCOLAR W9/DW9 (diesel)(E5),2016,agosto de 2020 ,"R$ 150.477,00"
508020-7,VOLARE EXECUTIVE W8 FLY (diesel)(E5),2012,junho de 2020 ,"R$ 126.873,00"
508033-9,VOLARE ESCOLAR W9/DW9 (diesel)(E5),2015,outubro de 2020 ,"R$ 140.509,00"
508001-0,VOLARE EXECUTIVO A6/V6 (diesel),2011,janeiro de 2021 ,"R$ 75.911,00"
508003-7,VOLARE EXECUTIVO A5/V5 (diesel),2010,novembro de 2020 ,"R$ 68.221,00"
508001-0,VOLARE EXECUTIVO A6/V6 (diesel),2010,março de 2021 ,"R$ 73.335,00"
508001-0,VOLARE EXECUTIVO A6/V6 (diesel),2010,abril de 2021 ,"R$ 73.232,00"
508005-3,VOLARE EXECUTIVO A8/V8 (diesel),2010,fevereiro de 2021 ,"R$ 90.695,00"
508056-8,VOLARE EXECUTIVO V6L (diesel)(E5),2016,abril de 2021 ,"R$ 130.269,00"
508005-3,VOLARE EXECUTIVO A8/V8 (diesel),2011,novembro de 2020 ,"R$ 95.206,00"
508005-3,VOLARE EXECUTIVO A8/V8 (diesel),2010,janeiro de 2021 ,"R$ 90.968,00"
508056-8,VOLARE EXECUTIVO V6L (diesel)(E5),2016,junho de 2021 ,"R$ 131.958,00"
508011-8,VOLARE EXECUTIVO DW9 (diesel),2011,outubro de 2020 ,"R$ 104.875,00"
508011-8,VOLARE EXECUTIVO DW9 (diesel),2011,abril de 2020 ,"R$ 108.657,00"
508003-7,VOLARE EXECUTIVO A5/V5 (diesel),2009,dezembro de 2020 ,"R$ 59.290,00"
508057-6,VOLARE EXECUTIVO V8L CURTO (diesel)(E5),2021,março de 2021 ,"R$ 239.965,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2022,agosto de 2021 ,"R$ 267.457,00"
508003-7,VOLARE EXECUTIVO A5/V5 (diesel),2009,fevereiro de 2021 ,"R$ 58.698,00"
508052-5,VOLARE EXECUTIVO W7 (diesel)(E5),2018,abril de 2021 ,"R$ 177.224,00"
508072-0,VOLARE EXECUTIVO V9L (diesel)(E5),2022,agosto de 2021 ,"R$ 292.112,00"
508003-7,VOLARE EXECUTIVO A5/V5 (diesel),2009,maio de 2020 ,"R$ 61.460,00"
508057-6,VOLARE EXECUTIVO V8L CURTO (diesel)(E5),2020,fevereiro de 2021 ,"R$ 208.620,00"
508007-0,VOLARE EXECUTIVO W8 (diesel),2012,agosto de 2020 ,"R$ 112.138,00"
508052-5,VOLARE EXECUTIVO W7 (diesel)(E5),2017,janeiro de 2021 ,"R$ 148.177,00"
508001-0,VOLARE EXECUTIVO A6/V6 (diesel),2009,novembro de 2020 ,"R$ 71.596,00"
508051-7,VOLARE EXECUTIVO W6 (diesel)(E5),2016,junho de 2021 ,"R$ 134.450,00"
508056-8,VOLARE EXECUTIVO V6L (diesel)(E5),2014,maio de 2021 ,"R$ 118.866,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2020,julho de 2021 ,"R$ 213.110,00"
508057-6,VOLARE EXECUTIVO V8L CURTO (diesel)(E5),2020,outubro de 2021 ,"R$ 224.340,00"
508001-0,VOLARE EXECUTIVO A6/V6 (diesel),2008,maio de 2021 ,"R$ 58.675,00"
508007-0,VOLARE EXECUTIVO W8 (diesel),2011,novembro de 2020 ,"R$ 98.989,00"
508051-7,VOLARE EXECUTIVO W6 (diesel)(E5),2015,agosto de 2020 ,"R$ 130.442,00"
508054-1,VOLARE EXECUTIVO W9/DW9 (diesel)(E5),32000,abril de 2020 ,"R$ 342.918,00"
508052-5,VOLARE EXECUTIVO W7 (diesel)(E5),2017,julho de 2020 ,"R$ 152.305,00"
508072-0,VOLARE EXECUTIVO V9L (diesel)(E5),2020,outubro de 2021 ,"R$ 255.585,00"
508009-6,VOLARE EXECUTIVO W9 (diesel),2011,dezembro de 2021 ,"R$ 108.287,00"
508051-7,VOLARE EXECUTIVO W6 (diesel)(E5),2015,novembro de 2021 ,"R$ 137.085,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2020,dezembro de 2021 ,"R$ 229.401,00"
508072-0,VOLARE EXECUTIVO V9L (diesel)(E5),2021,abril de 2021 ,"R$ 268.974,00"
508052-5,VOLARE EXECUTIVO W7 (diesel)(E5),2016,setembro de 2021 ,"R$ 150.557,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2019,julho de 2020 ,"R$ 196.286,00"
508054-1,VOLARE EXECUTIVO W9/DW9 (diesel)(E5),2022,dezembro de 2021 ,"R$ 342.162,00"
508053-3,VOLARE EXECUTIVO W8 (diesel)(E5),2016,dezembro de 2021 ,"R$ 156.194,00"
508053-3,VOLARE EXECUTIVO W8 (diesel)(E5),2016,janeiro de 2020 ,"R$ 156.979,00"
508007-0,VOLARE EXECUTIVO W8 (diesel),2010,fevereiro de 2020 ,"R$ 99.190,00"
508001-0,VOLARE EXECUTIVO A6/V6 (diesel),2007,fevereiro de 2021 ,"R$ 55.602,00"
508053-3,VOLARE EXECUTIVO W8 (diesel)(E5),2016,agosto de 2021 ,"R$ 152.284,00"
508005-3,VOLARE EXECUTIVO A8/V8 (diesel),2006,abril de 2021 ,"R$ 58.463,00"
508052-5,VOLARE EXECUTIVO W7 (diesel)(E5),2015,dezembro de 2021 ,"R$ 146.228,00"
508007-0,VOLARE EXECUTIVO W8 (diesel),2010,julho de 2020 ,"R$ 97.367,00"
508054-1,VOLARE EXECUTIVO W9/DW9 (diesel)(E5),2022,setembro de 2021 ,"R$ 338.595,00"
508005-3,VOLARE EXECUTIVO A8/V8 (diesel),2006,dezembro de 2020 ,"R$ 59.649,00"
508003-7,VOLARE EXECUTIVO A5/V5 (diesel),2005,janeiro de 2021 ,"R$ 45.058,00"
508007-0,VOLARE EXECUTIVO W8 (diesel),2009,dezembro de 2020 ,"R$ 89.048,00"
508009-6,VOLARE EXECUTIVO W9 (diesel),2010,janeiro de 2020 ,"R$ 102.779,00"
508053-3,VOLARE EXECUTIVO W8 (diesel)(E5),2015,fevereiro de 2020 ,"R$ 149.003,00"
508048-7,VOLARE FRETAMENTO V8L LONGO (diesel)(E5),32000,dezembro de 2020 ,"R$ 311.285,00"
508057-6,VOLARE EXECUTIVO V8L CURTO (diesel)(E5),2017,junho de 2020 ,"R$ 148.960,00"
508055-0,VOLARE EXECUTIVO W-L (diesel)(E5),2021,abril de 2021 ,"R$ 307.228,00"
508054-1,VOLARE EXECUTIVO W9/DW9 (diesel)(E5),2021,novembro de 2020 ,"R$ 286.276,00"
508054-1,VOLARE EXECUTIVO W9/DW9 (diesel)(E5),2021,setembro de 2020 ,"R$ 287.080,00"
508009-6,VOLARE EXECUTIVO W9 (diesel),2009,outubro de 2020 ,"R$ 95.896,00"
508005-3,VOLARE EXECUTIVO A8/V8 (diesel),2005,março de 2021 ,"R$ 51.252,00"
508009-6,VOLARE EXECUTIVO W9 (diesel),2009,junho de 2020 ,"R$ 97.262,00"
508007-0,VOLARE EXECUTIVO W8 (diesel),2008,maio de 2021 ,"R$ 82.746,00"
508001-0,VOLARE EXECUTIVO A6/V6 (diesel),2005,janeiro de 2020 ,"R$ 50.011,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2017,fevereiro de 2020 ,"R$ 155.161,00"
508049-5,VOLARE FRETAMENTO RURAL V8L  (die.)(E5),2021,setembro de 2020 ,"R$ 233.651,00"
508057-6,VOLARE EXECUTIVO V8L CURTO (diesel)(E5),2016,maio de 2020 ,"R$ 141.525,00"
508045-2,VOLARE FRETAMENTO V6L (diesel)(E5),2015,abril de 2020 ,"R$ 123.033,00"
508054-1,VOLARE EXECUTIVO W9/DW9 (diesel)(E5),2020,junho de 2020 ,"R$ 262.467,00"
508049-5,VOLARE FRETAMENTO RURAL V8L  (die.)(E5),2021,março de 2021 ,"R$ 246.878,00"
508053-3,VOLARE EXECUTIVO W8 (diesel)(E5),2014,maio de 2021 ,"R$ 136.671,00"
508054-1,VOLARE EXECUTIVO W9/DW9 (diesel)(E5),2020,outubro de 2020 ,"R$ 259.374,00"
508040-1,VOLARE FRETAMENTO W6 (diesel)(E5),2016,janeiro de 2021 ,"R$ 129.488,00"
508009-6,VOLARE EXECUTIVO W9 (diesel),2008,junho de 2021 ,"R$ 88.392,00"
508041-0,VOLARE FRETAMENTO W7 (diesel)(E5),2017,setembro de 2021 ,"R$ 146.771,00"
508049-5,VOLARE FRETAMENTO RURAL V8L  (die.)(E5),2019,fevereiro de 2021 ,"R$ 191.216,00"
508040-1,VOLARE FRETAMENTO W6 (diesel)(E5),2016,agosto de 2021 ,"R$ 134.786,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2016,junho de 2020 ,"R$ 145.143,00"
508045-2,VOLARE FRETAMENTO V6L (diesel)(E5),2014,março de 2021 ,"R$ 101.633,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2016,março de 2020 ,"R$ 146.915,00"
508041-0,VOLARE FRETAMENTO W7 (diesel)(E5),2017,junho de 2020 ,"R$ 143.499,00"
508048-7,VOLARE FRETAMENTO V8L LONGO (diesel)(E5),2021,setembro de 2020 ,"R$ 248.654,00"
508048-7,VOLARE FRETAMENTO V8L LONGO (diesel)(E5),2020,janeiro de 2021 ,"R$ 214.082,00"
508045-2,VOLARE FRETAMENTO V6L (diesel)(E5),2014,março de 2020 ,"R$ 108.823,00"
508042-8,VOLARE FRETAMENTO W8 (diesel)(E5),2017,fevereiro de 2020 ,"R$ 152.417,00"
508046-0,VOLARE FRETAMENTO V8L CURTO (diesel)(E5),2020,outubro de 2020 ,"R$ 200.759,00"
508075-4,VOLARE FRETAMENTO V9L (diesel)(E5),2020,junho de 2021 ,"R$ 239.610,00"
508048-7,VOLARE FRETAMENTO V8L LONGO (diesel)(E5),2020,fevereiro de 2021 ,"R$ 212.840,00"
508047-9,VOLARE FRETAMENTO V8L MÉDIO (diesel)(E5),2020,março de 2021 ,"R$ 204.669,00"
508046-0,VOLARE FRETAMENTO V8L CURTO (diesel)(E5),2019,dezembro de 2021 ,"R$ 189.125,00"
508042-8,VOLARE FRETAMENTO W8 (diesel)(E5),2017,março de 2020 ,"R$ 151.685,00"
508046-0,VOLARE FRETAMENTO V8L CURTO (diesel)(E5),2020,julho de 2020 ,"R$ 203.413,00"
508040-1,VOLARE FRETAMENTO W6 (diesel)(E5),2015,junho de 2021 ,"R$ 126.761,00"
508048-7,VOLARE FRETAMENTO V8L LONGO (diesel)(E5),2019,novembro de 2020 ,"R$ 197.784,00"
508058-4,VOLARE EXECUTIVO V8L MÉDIO (diesel)(E5),2014,abril de 2020 ,"R$ 133.512,00"
508049-5,VOLARE FRETAMENTO RURAL V8L  (die.)(E5),2018,agosto de 2021 ,"R$ 174.524,00"
508047-9,VOLARE FRETAMENTO V8L MÉDIO (diesel)(E5),2020,julho de 2020 ,"R$ 213.497,00"
508040-1,VOLARE FRETAMENTO W6 (diesel)(E5),2014,abril de 2021 ,"R$ 114.571,00"
508065-7,VOLARE FURGÃO V6L  (diesel)(E5),2016,junho de 2021 ,"R$ 127.741,00"
508042-8,VOLARE FRETAMENTO W8 (diesel)(E5),2016,junho de 2021 ,"R$ 140.863,00"
508042-8,VOLARE FRETAMENTO W8 (diesel)(E5),2016,julho de 2020 ,"R$ 143.580,00"
508065-7,VOLARE FURGÃO V6L  (diesel)(E5),2016,junho de 2020 ,"R$ 128.032,00"
508043-6,VOLARE FRETAMENTO W9/DW9 (diesel)(E5),2021,março de 2021 ,"R$ 276.985,00"
508050-9,VOLARE FRETAMENTO V8L 4x4 (diesel)(E5),2018,fevereiro de 2021 ,"R$ 200.893,00"
508005-3,VOLARE EXECUTIVO A8/V8 (diesel),2001,setembro de 2020 ,"R$ 43.496,00"
508049-5,VOLARE FRETAMENTO RURAL V8L  (die.)(E5),2016,julho de 2021 ,"R$ 140.418,00"
508042-8,VOLARE FRETAMENTO W8 (diesel)(E5),2015,novembro de 2021 ,"R$ 142.937,00"
508068-1,VOLARE FURGÃO V8L 4x4 (diesel)(E5),2018,julho de 2021 ,"R$ 196.626,00"
508044-4,VOLARE FRETAMENTO W-L (diesel)(E5),2021,fevereiro de 2021 ,"R$ 304.316,00"
508044-4,VOLARE FRETAMENTO W-L (diesel)(E5),2021,setembro de 2020 ,"R$ 310.696,00"
508047-9,VOLARE FRETAMENTO V8L MÉDIO (diesel)(E5),2018,fevereiro de 2021 ,"R$ 153.742,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2022,agosto de 2021 ,"R$ 234.845,00"
508050-9,VOLARE FRETAMENTO V8L 4x4 (diesel)(E5),2017,maio de 2020 ,"R$ 192.486,00"
508065-7,VOLARE FURGÃO V6L  (diesel)(E5),2015,março de 2021 ,"R$ 106.493,00"
508022-3,VOLARE LIMOUSINE W9/DW9 FLY (diesel)(E5),2014,julho de 2021 ,"R$ 173.589,00"
508042-8,VOLARE FRETAMENTO W8 (diesel)(E5),2014,abril de 2020 ,"R$ 134.196,00"
508022-3,VOLARE LIMOUSINE W9/DW9 FLY (diesel)(E5),2013,outubro de 2021 ,"R$ 154.793,00"
508049-5,VOLARE FRETAMENTO RURAL V8L  (die.)(E5),2016,novembro de 2020 ,"R$ 138.725,00"
508068-1,VOLARE FURGÃO V8L 4x4 (diesel)(E5),2018,novembro de 2021 ,"R$ 187.625,00"
508068-1,VOLARE FURGÃO V8L 4x4 (diesel)(E5),2018,agosto de 2021 ,"R$ 183.566,00"
508068-1,VOLARE FURGÃO V8L 4x4 (diesel)(E5),2018,outubro de 2021 ,"R$ 186.971,00"
508022-3,VOLARE LIMOUSINE W9/DW9 FLY (diesel)(E5),2013,setembro de 2021 ,"R$ 154.254,00"
508044-4,VOLARE FRETAMENTO W-L (diesel)(E5),2019,agosto de 2020 ,"R$ 233.265,00"
508004-5,VOLARE LOTAÇÃO E ESCOLAR A5/V5 (diesel,2011,maio de 2021 ,"R$ 70.048,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2020,novembro de 2020 ,"R$ 195.499,00"
508026-6,VOLARE LIMOUSINE WL FLY (diesel)(E5),2013,outubro de 2020 ,"R$ 180.831,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2020,fevereiro de 2021 ,"R$ 193.510,00"
508043-6,VOLARE FRETAMENTO W9/DW9 (diesel)(E5),2019,maio de 2020 ,"R$ 214.758,00"
508075-4,VOLARE FRETAMENTO V9L (diesel)(E5),2017,janeiro de 2021 ,"R$ 157.211,00"
508059-2,VOLARE LIMOUSINE W9/DW9 (diesel)(E5),2020,março de 2021 ,"R$ 289.617,00"
508068-1,VOLARE FURGÃO V8L 4x4 (diesel)(E5),2016,outubro de 2020 ,"R$ 153.007,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2019,dezembro de 2021 ,"R$ 183.585,00"
508022-3,VOLARE LIMOUSINE W9/DW9 FLY (diesel)(E5),2012,março de 2021 ,"R$ 141.500,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2019,junho de 2021 ,"R$ 183.378,00"
508002-9,VOLARE LOTAÇÃO E ESCOLAR A6/V6 (diesel,2012,julho de 2020 ,"R$ 90.055,00"
508002-9,VOLARE LOTAÇÃO E ESCOLAR A6/V6 (diesel,2011,fevereiro de 2021 ,"R$ 82.084,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2019,março de 2020 ,"R$ 185.457,00"
508067-3,VOLARE FURGÃO V8L MÉDIO (diesel)(E5),2018,maio de 2020 ,"R$ 166.278,00"
508008-8,VOLARE LOTAÇÃO E ESCOLAR W8 (diesel),2012,janeiro de 2021 ,"R$ 100.437,00"
508059-2,VOLARE LIMOUSINE W9/DW9 (diesel)(E5),2020,agosto de 2020 ,"R$ 291.908,00"
508008-8,VOLARE LOTAÇÃO E ESCOLAR W8 (diesel),2012,março de 2021 ,"R$ 99.434,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2019,fevereiro de 2020 ,"R$ 185.866,00"
508059-2,VOLARE LIMOUSINE W9/DW9 (diesel)(E5),2019,maio de 2021 ,"R$ 248.575,00"
508060-6,VOLARE LIMOUSINE W-L (diesel)(E5),2020,maio de 2020 ,"R$ 302.204,00"
508047-9,VOLARE FRETAMENTO V8L MÉDIO (diesel)(E5),2014,maio de 2020 ,"R$ 129.535,00"
508043-6,VOLARE FRETAMENTO W9/DW9 (diesel)(E5),2017,setembro de 2020 ,"R$ 156.369,00"
508002-9,VOLARE LOTAÇÃO E ESCOLAR A6/V6 (diesel,2010,julho de 2021 ,"R$ 75.663,00"
508006-1,VOLARE LOTAÇÃO E ESCOLAR A8/V8 (diesel,2010,novembro de 2021 ,"R$ 84.079,00"
508002-9,VOLARE LOTAÇÃO E ESCOLAR A6/V6 (diesel,2010,fevereiro de 2020 ,"R$ 75.102,00"
508002-9,VOLARE LOTAÇÃO E ESCOLAR A6/V6 (diesel,2009,outubro de 2021 ,"R$ 75.345,00"
508066-5,VOLARE FURGÃO V8L CURTO (diesel)(E5),2017,maio de 2020 ,"R$ 145.780,00"
508067-3,VOLARE FURGÃO V8L MÉDIO (diesel)(E5),2016,outubro de 2020 ,"R$ 137.429,00"
508067-3,VOLARE FURGÃO V8L MÉDIO (diesel)(E5),2015,novembro de 2020 ,"R$ 129.502,00"
508008-8,VOLARE LOTAÇÃO E ESCOLAR W8 (diesel),2011,fevereiro de 2020 ,"R$ 99.152,00"
508010-0,VOLARE LOTAÇÃO E ESCOLAR W9 (diesel),2010,novembro de 2021 ,"R$ 93.139,00"
508006-1,VOLARE LOTAÇÃO E ESCOLAR A8/V8 (diesel,2010,julho de 2020 ,"R$ 79.942,00"
508060-6,VOLARE LIMOUSINE W-L (diesel)(E5),2019,julho de 2021 ,"R$ 260.804,00"
508002-9,VOLARE LOTAÇÃO E ESCOLAR A6/V6 (diesel,2009,janeiro de 2021 ,"R$ 71.086,00"
508010-0,VOLARE LOTAÇÃO E ESCOLAR W9 (diesel),2010,março de 2020 ,"R$ 90.680,00"
508010-0,VOLARE LOTAÇÃO E ESCOLAR W9 (diesel),2010,outubro de 2021 ,"R$ 92.815,00"
508073-8,VOLARE URBANO V9L (diesel)(E5),2021,janeiro de 2021 ,"R$ 250.180,00"
508061-4,VOLARE URBANO W6 (diesel)(E5),2016,janeiro de 2021 ,"R$ 130.537,00"
508006-1,VOLARE LOTAÇÃO E ESCOLAR A8/V8 (diesel,2009,outubro de 2020 ,"R$ 76.143,00"
508061-4,VOLARE URBANO W6 (diesel)(E5),2016,março de 2021 ,"R$ 130.014,00"
508061-4,VOLARE URBANO W6 (diesel)(E5),2016,outubro de 2020 ,"R$ 131.351,00"
508062-2,VOLARE URBANO W7 (diesel)(E5),2017,setembro de 2020 ,"R$ 145.263,00"
508002-9,VOLARE LOTAÇÃO E ESCOLAR A6/V6 (diesel,2008,março de 2021 ,"R$ 61.084,00"
508044-4,VOLARE FRETAMENTO W-L (diesel)(E5),2014,abril de 2021 ,"R$ 140.541,00"
